params=118.2M  attention=gated  block=2048  micro=16 accum=8 -> 262,144 tok/step  steps=3200
train_tokens=841,431,780  val_tokens=471,605  device=cuda
step  2640 | loss 4.4450 | lr 5.26e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  2650 | loss 4.6739 | lr 5.18e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2660 | loss 4.3455 | lr 5.10e-05 |   1816ms |  144.4k tok/s | mfu 32.8%
step  2670 | loss 4.4032 | lr 5.03e-05 |   1816ms |  144.4k tok/s | mfu 32.8%
step  2680 | loss 4.4784 | lr 4.95e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2690 | loss 4.4723 | lr 4.88e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  2700 | loss 4.4366 | lr 4.81e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  2710 | loss 4.0680 | lr 4.74e-05 |   1819ms |  144.1k tok/s | mfu 32.8%
step  2720 | loss 4.4407 | lr 4.67e-05 |   1819ms |  144.1k tok/s | mfu 32.8%
step  2730 | loss 4.6249 | lr 4.60e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  2740 | loss 4.4607 | lr 4.54e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  2750 | loss 4.4642 | lr 4.47e-05 |   1817ms |  144.2k tok/s | mfu 32.8%
  [eval] step 2750 val_loss 4.3432
step  2760 | loss 4.4981 | lr 4.41e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  2770 | loss 4.4366 | lr 4.35e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  2780 | loss 4.5639 | lr 4.28e-05 |   1815ms |  144.4k tok/s | mfu 32.8%
step  2790 | loss 4.3788 | lr 4.23e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2800 | loss 4.3950 | lr 4.17e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  2810 | loss 4.3435 | lr 4.11e-05 |   1815ms |  144.4k tok/s | mfu 32.8%
step  2820 | loss 4.3804 | lr 4.05e-05 |   1815ms |  144.4k tok/s | mfu 32.8%
step  2830 | loss 4.4397 | lr 4.00e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  2840 | loss 4.5905 | lr 3.95e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2850 | loss 4.3332 | lr 3.90e-05 |   1816ms |  144.4k tok/s | mfu 32.8%
step  2860 | loss 4.4558 | lr 3.85e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  2870 | loss 4.2212 | lr 3.80e-05 |   1820ms |  144.1k tok/s | mfu 32.7%
step  2880 | loss 4.2111 | lr 3.75e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  2890 | loss 4.2613 | lr 3.71e-05 |   1815ms |  144.4k tok/s | mfu 32.8%
step  2900 | loss 4.1862 | lr 3.66e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2910 | loss 4.3187 | lr 3.62e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2920 | loss 4.4476 | lr 3.58e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  2930 | loss 4.4332 | lr 3.54e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2940 | loss 4.4484 | lr 3.50e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2950 | loss 4.2977 | lr 3.46e-05 |   1815ms |  144.4k tok/s | mfu 32.8%
step  2960 | loss 4.2753 | lr 3.42e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  2970 | loss 4.4093 | lr 3.39e-05 |   1817ms |  144.2k tok/s | mfu 32.8%
step  2980 | loss 4.3841 | lr 3.36e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  2990 | loss 4.4767 | lr 3.33e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  3000 | loss 4.3109 | lr 3.30e-05 |   1817ms |  144.2k tok/s | mfu 32.8%
  [eval] step 3000 val_loss 4.3128
step  3010 | loss 4.2848 | lr 3.27e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  3020 | loss 4.3695 | lr 3.24e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  3030 | loss 4.1845 | lr 3.21e-05 |   1816ms |  144.3k tok/s | mfu 32.8%
step  3040 | loss 4.1618 | lr 3.19e-05 |   1814ms |  144.5k tok/s | mfu 32.8%
step  3050 | loss 4.3704 | lr 3.17e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  3060 | loss 4.5025 | lr 3.14e-05 |   1816ms |  144.4k tok/s | mfu 32.8%
step  3070 | loss 4.3691 | lr 3.12e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  3080 | loss 4.3496 | lr 3.11e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  3090 | loss 4.2415 | lr 3.09e-05 |   1816ms |  144.4k tok/s | mfu 32.8%
step  3100 | loss 4.3968 | lr 3.07e-05 |   1815ms |  144.4k tok/s | mfu 32.8%
step  3110 | loss 4.3622 | lr 3.06e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  3120 | loss 4.2457 | lr 3.05e-05 |   1819ms |  144.1k tok/s | mfu 32.8%
step  3130 | loss 4.4096 | lr 3.04e-05 |   1814ms |  144.5k tok/s | mfu 32.8%
step  3140 | loss 4.2776 | lr 3.03e-05 |   1815ms |  144.5k tok/s | mfu 32.8%
step  3150 | loss 4.3569 | lr 3.02e-05 |   1815ms |  144.4k tok/s | mfu 32.8%
step  3160 | loss 4.3890 | lr 3.01e-05 |   1817ms |  144.3k tok/s | mfu 32.8%
step  3170 | loss 4.3202 | lr 3.01e-05 |   1819ms |  144.1k tok/s | mfu 32.7%
step  3180 | loss 4.4269 | lr 3.00e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  3190 | loss 4.3507 | lr 3.00e-05 |   1818ms |  144.2k tok/s | mfu 32.8%
step  3199 | loss 4.3013 | lr 3.00e-05 |   1816ms |  144.4k tok/s | mfu 32.8%
  [eval] step 3199 val_loss 4.4014
done. final checkpoint -> checkpoints/base/ckpt.pt
